channel,floorid,mac_address,roomid,signal_strength,source,ssid,timestamp
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,223.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.791000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.839000000000006,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,5:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.791000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.791000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.791000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.791000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.791000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,224.0,B2:D1:05:BC:12:16,111.0,-58.791000000000004,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.887,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.863,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.767,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.767,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,225.0,B2:D1:05:BC:12:16,111.0,-58.767,cap1,Realme 6 Pro,2023-12-13 16:21:02
